挨, ai, 14322587019262
立, li, 14316945296945
撤, che, 14316632507960
阵, zhen, 14315200229245
奏, zou, 14314172269108
胆, dan, 14309367104536
防, fang, 14308371253972
额, e, 14307137529667
服, fu, 14307046533608
贼, zei, 14295948316530
徒, tu, 14284713945492
予, yu, 14283569072834
荣, rong, 14281245233242
碍, ai, 14278015246090
男, nan, 14272460870213
刺, ci, 14247070957595
天, tian, 14246968323685
障, zhang, 14242910914729
伴, ban, 14242183087874
烦, fan, 14239322188827
期, qi, 14238915174000
气, qi, 14235688186766
蹲, dun, 14235243114392
攻, gong, 14232465751708
恼, nao, 14232293166278
主, zhu, 14221162691124
抚, fu, 14217162931249
献, xian, 14215297768224
秀, xiu, 14214372868964
迷, mi, 14213527009033
岂, qi, 14213417599939
驱, qu, 14203037673117
报, bao, 14201076671830
抹, mo, 14198352654155
慧, hui, 14189268917906
怨, yuan, 14175298114392
配, pei, 14173622745150
尺, chi, 14172832869946
谋, mou, 14168596160329
桌, zhuo, 14167853630632
涌, yong, 14163997114944
蔽, bi, 14158804089266
泰, tai, 14153729348033
孤, gu, 14148603049658
焰, yan, 14139334076995
为, wei, 14134237271032
潜, qian, 14129091452901
级, ji, 14122059523567
管, guan, 14120108514519
歌, ge, 14117396677644
狼, lang, 14108305121507
末, mo, 14093961415382
缓, huan, 14090641677556
武, wu, 14089214144188
齿, chi, 14083183551925
泉, quan, 14081117665319
砍, kan, 14077545343750
丧, sang, 14076728579474
夸, kua, 14076704762826
灾, zai, 14073395478402
肌, ji, 14072726708266
哀, ai, 14064304074071
械, xie, 14061696839900
呼, hu, 14060696637665
眯, mi, 14051796073403
具, ju, 14033995669262
农, nong, 14026353730236
派, pai, 14021743324840
巡, xun, 14018774423538
耗, hao, 14012143971096
顺, shun, 14011755987165
校, xiao, 14011035379807
跟, gen, 14005696501420
负, fu, 14001429487396
筑, zhu, 13999755318986
踏, ta, 13998417610582
品, pin, 13992820652616
隙, xi, 13986285421787
各, ge, 13986067119037
料, liao, 13979785657938
底, di, 13978756723464
扬, yang, 13976922764749
斤, jin, 13971340214174
销, xiao, 13963958333131
蛋, dan, 13959250526229
争, zheng, 13956622847387
糕, gao, 13954259856115
乏, fa, 13953182809792
牢, lao, 13952174003233
丝, si, 13951203752364
沟, gou, 13943645736639
等, deng, 13942711682311
舒, shu, 13941299066157
内, nei, 13934666857552
仰, yang, 13932354149833
赏, shang, 13931881311593
哪, na, 13921675387310
捷, jie, 13904542674688
静, jing, 13895448075523
口, kou, 13886964345863
波, bo, 13860929203958
池, chi, 13852591569059
柜, gui, 13847516449187
背, bei, 13833141964148
缠, chan, 13831182048226
挺, ting, 13828232484417
行, xing, 13825656207338
短, duan, 13824810674974
定, ding, 13817902852611
次, ci, 13814355199083
航, hang, 13811988528410
朵, duo, 13806503058711
浪, lang, 13805877990370
姓, xing, 13798182082224
耐, nai, 13788562089636
沿, yan, 13780232380189
腹, fu, 13779304389422
纹, wen, 13765087307683
河, he, 13762426856334
精, jing, 13757125838021
项, xiang, 13753202282930
油, you, 13753011911192
勇, yong, 13748084764925
嘱, zhu, 13738675053889
贯, guan, 13734172115673
落, la, 13731445879839
贡, gong, 13725895542756
财, cai, 13717498714359
食, shi, 13708577997547
劲, jin, 13704183323732
唇, chun, 13702561935553
凝, ning, 13697644330401
撒, sa, 13693337072582
爱, ai, 13682461357864
妻, qi, 13681895475040
端, duan, 13679787481092
偶, ou, 13678094959221
野, ye, 13676514976764
驳, bo, 13664295205971
映, ying, 13662288970048
江, jiang, 13661482469400
添, tian, 13660122337487
临, lin, 13645288397447
新, xin, 13645001279683
庄, zhuang, 13642476817977
魔, mo, 13635140060737
辜, gu, 13627488654993
损, sun, 13620389066175
奶, nai, 13619224118953
废, fei, 13609972562018
创, chuang, 13598641689269
爆, bao, 13592178981715
较, jiao, 13587188990002
折, zhe, 13585280283731
惧, ju, 13583328763225
时, shi, 13581337215126
要, yao, 13579572893563
魄, po, 13578437147974
盈, ying, 13575167421483
谷, gu, 13562666052288
衷, zhong, 13561008637563
忙, mang, 13551549820544
独, du, 13549710132662
抖, dou, 13544769349352
绑, bang, 13544558739779
喷, pen, 13542429273766
塞, sai, 13541345308654
忧, you, 13536481500018
鼠, shu, 13535042913508
倾, qing, 13533429602316
赢, ying, 13528095590745
操, cao, 13527577350934
反, fan, 13526527640413
逛, guang, 13522484429901
耍, shua, 13521887433365
震, zhen, 13521030023971
甚, shen, 13516247437955
炼, lian, 13515838880321
举, ju, 13505738171921
合, he, 13502765772708
年, nian, 13502170034653
袭, xi, 13497865384936
阁, ge, 13497203337060
给, ji, 13494785919954
播, bo, 13492829095040
愿, yuan, 13485786049259
以, yi, 13482277264915
溃, kui, 13481718301279
乐, le, 13471111434413
悲, bei, 13465673910550
汹, xiong, 13433167082825
骄, jiao, 13431522089463
昂, ang, 13417176864772
托, tuo, 13415764728115
露, lou, 13407115596491
挠, nao, 13402314209828
郎, lang, 13395747413834
团, tuan, 13395571232343
莱, lai, 13394566018778
瓦, wa, 13389263101183
着, zhe, 13383630344131
状, zhuang, 13383571429025
乘, cheng, 13382885092771
昏, hun, 13377318452485
猎, lie, 13377245737399
慈, ci, 13373512816175
嚣, xiao, 13368850362251
根, gen, 13366536344628
无, wu, 13362561468891
湖, hu, 13359652128179
及, ji, 13356939086385
过, guo, 13352408146601
血, xie, 13352085453983
羊, yang, 13350522850684
爹, die, 13347568995685
嗓, sang, 13346702567056
西, xi, 13335323320016
捕, bu, 13333411814752
跃, yue, 13328160081485
尸, shi, 13317537400999
丰, feng, 13310609420731
漆, qi, 13310058009841
顿, dun, 13308703489364
败, bai, 13306064021093
裂, lie, 13298008739326
磨, mo, 13295325746906
铺, pu, 13280837574760
随, sui, 13279958333781
婚, hun, 13278689891803
滚, gun, 13277161527389
井, jing, 13266394592878
鄙, bi, 13260320306165
披, pi, 13258213698959
扮, ban, 13252912757507
液, ye, 13251954191909
爽, shuang, 13251221515677
村, cun, 13243692762458
灌, guan, 13243392548749
凭, ping, 13240129681732
闯, chuang, 13237339900011
沸, fei, 13236942580471
欲, yu, 13236379863940
萨, sa, 13235545027560
割, ge, 13218563004945
至, zhi, 13213646412138
帮, bang, 13213453827882
切, qie, 13211735518034
舍, she, 13204724389442
唱, chang, 13190710642991
腕, wan, 13189143427586
记, ji, 13176875399757
差, cha, 13175534010712
梅, mei, 13171754673172
粹, cui, 13165462124555
炮, pao, 13161711318760
烁, shuo, 13159815956279
染, ran, 13156160762991
易, yi, 13147847762848
艳, yan, 13146198326252
没, mei, 13145436976009
懒, lan, 13145408570381
虎, hu, 13142329003286
轨, gui, 13135957472438
嘉, jia, 13135656170407
骑, qi, 13130461420094
婉, wan, 13113228466167
名, ming, 13107350318393
迈, mai, 13107153038793
母, mu, 13105873510130
捉, zhuo, 13105476667742
哼, heng, 13104907865512
耸, song, 13104308592478
残, can, 13104061805920
熟, shu, 13103333782364
泥, ni, 13097655663822
俊, jun, 13090521981559
叛, pan, 13077972986026
载, zai, 13075136315441
费, fei, 13073253196349
早, zao, 13072153634369
牺, xi, 13070764657797
环, huan, 13058442914076
起, qi, 13055371543351
矛, mao, 13051028345912
必, bi, 13043782796558
泄, xie, 13043293747581
石, shi, 13042652887389
愈, yu, 13041448804194
松, song, 13036218775000
辅, fu, 13030947554461
杯, bei, 13027678297734
尚, shang, 13023044024315
东, dong, 13018713374290
论, lun, 13014310841531
断, duan, 13006406349892
惫, bei, 13004466609493
振, zhen, 13002771203209
彼, bi, 13000993665765
袖, xiu, 12999998929769
祥, xiang, 12995976803077
审, shen, 12991670577520
御, yu, 12987859867244
类, lei, 12987794153989
崩, beng, 12986203565488
余, yu, 12981564594031
图, tu, 12979858921184
层, ceng, 12977881224078
俱, ju, 12973601793858
瑟, se, 12966424903227
课, ke, 12965543062524
啪, pa, 12963987902099
潮, chao, 12962987388104
购, gou, 12962829716354
劣, lie, 12956053202909
遮, zhe, 12951359855872
畅, chang, 12950719401176
种, zhong, 12944274173242
般, ban, 12942574004549
粉, fen, 12937580294358
旧, jiu, 12934060287218
都, du, 12927050242078
沉, chen, 12920507274607
歇, xie, 12913394825452
化, hua, 12910616162226
撕, si, 12908783506239
掏, tao, 12903397088626
违, wei, 12901098900394
雀, que, 12900043679439
润, run, 12892369836211
厨, chu, 12890573450993
挽, wan, 12872852554341
鸣, ming, 12871252710063
逸, yi, 12857949019775
编, bian, 12855499704240
勤, qin, 12852266984491
遭, zao, 12850704007728
间, jian, 12846279437177
丹, dan, 12845858199915
扣, kou, 12843837110782
猫, mao, 12838485623147
邀, yao, 12833579320418
盖, gai, 12830090214503
霉, mei, 12826734469818
饮, yin, 12821645572010
没, mo, 12819916228495
妖, yao, 12817547156073
恩, en, 12811003367096
雕, diao, 12806588156543
快, kuai, 12805059297423
火, huo, 12799593085112
纵, zong, 12788699783529
些, xie, 12784892717162
洲, zhou, 12783449565064
初, chu, 12782258840658
卧, wo, 12782059476161
嫌, xian, 12780918304440
圣, sheng, 12775325411212
愉, yu, 12764795733129
肢, zhi, 12760401743767
破, po, 12758329181591
驻, zhu, 12746685172385
摘, zhai, 12745526761955
排, pai, 12743602377835
耻, chi, 12740809905895
虫, chong, 12731929853160
舞, wu, 12729801006419
儿, er, 12726375813811
富, fu, 12723639397120
招, zhao, 12714998536929
朝, zhao, 12714809476390
夕, xi, 12709424611660
瑞, rui, 12703411237688
曼, man, 12702106415892
毛, mao, 12700354691963
巧, qiao, 12694084915439
廷, ting, 12693395441858
敌, di, 12689372904461
可, ke, 12678984072255
仇, chou, 12677859400184
丁, ding, 12676458788951
弹, dan, 12674485464626
自, zi, 12674411336633
餐, can, 12663397915777
值, zhi, 12652587351121
系, xi, 12644806757761
孔, kong, 12643425680497
省, sheng, 12635821223806
木, mu, 12635280755355
仓, cang, 12620922370951
祸, huo, 12614175730265
组, zu, 12613784845692
企, qi, 12612707220085
寿, shou, 12607363000528
催, cui, 12604843118901
躯, qu, 12604626712317
筋, jin, 12604048286824
绽, zhan, 12600827106240
著, zhu, 12593895549682
酷, ku, 12592632822815
绝, jue, 12591647952537
亮, liang, 12588460810808
还, huan, 12587053987017
勾, gou, 12585957128418
席, xi, 12566687839844
毅, yi, 12566348879665
散, san, 12560078043029
灰, hui, 12553142143852
个, ge, 12552418101982
竞, jing, 12545441974796
趁, chen, 12545377568633
幼, you, 12540963443337
患, huan, 12537068533463
藏, cang, 12535569162242
涩, se, 12529090863224
嘀, di, 12527035837185
代, dai, 12523632325507
哑, ya, 12522788740263
鬼, gui, 12522108671247
由, you, 12503367516955
胜, sheng, 12498535153921
哦, o, 12496400719153
史, shi, 12495416980346
福, fu, 12489245673603
罩, zhao, 12488194345703
单, dan, 12476953219782
众, zhong, 12469036712127
钢, gang, 12467214986029
斩, zhan, 12462741315165
误, wu, 12462302669897
率, lv, 12461764019916
针, zhen, 12461160897442
久, jiu, 12457979328118
圈, quan, 12457434713178
缝, feng, 12455718066176
既, ji, 12455312036038
躁, zao, 12454635275748
枝, zhi, 12451711252661
扛, kang, 12446747496400
首, shou, 12443381580988
赤, chi, 12443381335337
熬, ao, 12442467570904
拆, chai, 12442218514516
恶, e, 12440834184444
袍, pao, 12437920921192
俯, fu, 12437850667268
叨, dao, 12436274173278
截, jie, 12436145302935
甲, jia, 12434464456236
伊, yi, 12428624259702
安, an, 12419297591541
奉, feng, 12412332454027
班, ban, 12404838160039
卑, bei, 12398886444466
骚, sao, 12393997238100
糟, zao, 12385450387618
匹, pi, 12376732936175
逝, shi, 12374500459447
阴, yin, 12368906903626
侍, shi, 12366122011829
艘, sou, 12365962865403
胡, hu, 12362163671823
冰, bing, 12361474710901
型, xing, 12356297438567
阔, kuo, 12351775465867
边, bian, 12347944651293
虚, xu, 12345758659498
娶, qu, 12344920805116
妙, miao, 12339206827481
镇, zhen, 12337917175651
辨, bian, 12335410111430
恋, lian, 12335079920539
即, ji, 12334846579649
撼, han, 12333264872041
琢, zuo, 12332474001160
降, xiang, 12329200397310
瞥, pie, 12321989399604
土, tu, 12316962792730
呀, ya, 12314574545350
神, shen, 12305029944974
相, xiang, 12303602679441
岸, an, 12303592990406
难, nan, 12300510070333
携, xie, 12297288141164
疾, ji, 12292296085371
垂, chui, 12289373625205
瓜, gua, 12283868402236
鉴, jian, 12281716994298
龙, long, 12271593787188
全, quan, 12267008776664
凄, qi, 12264631888116
拢, long, 12260410400303
架, jia, 12258031588243
批, pi, 12254429512609
拟, ni, 12254115632744
真, zhen, 12247274039912
尾, wei, 12239230939883
偷, tou, 12236854096080
呈, cheng, 12232573627887
银, yin, 12232177727608
裹, guo, 12229625866111
鼓, gu, 12221968950156
阅, yue, 12215613944261
囊, nang, 12214998371314
诞, dan, 12213222082638
青, qing, 12208606211893
玉, yu, 12204130319940
岩, yan, 12201318469770
喜, xi, 12193250255669
桥, qiao, 12193068439272
寄, ji, 12191282042815
穴, xue, 12184927740850
填, tian, 12183109882158
远, yuan, 12174923508727
岛, dao, 12174785640409
腐, fu, 12172799032691
累, lei, 12157301201500
盾, dun, 12152677127875
汽, qi, 12147805828762
奢, she, 12145258657638
哎, ai, 12137342481205
眠, mian, 12136736148660
跨, kua, 12129157257329
鸟, niao, 12125750920307
逻, luo, 12108282816515
封, feng, 12107989722923
惶, huang, 12101008513049
搁, ge, 12099988511779
辱, ru, 12095392141357
斑, ban, 12094675892848
颠, dian, 12089027695261
飘, piao, 12086239920623
魅, mei, 12082705583944
嗦, suo, 12081923160581
宏, hong, 12081544513846
泛, fan, 12074886569765
差, chai, 12063108716106
妄, wang, 12057013363638
喂, wei, 12056034145043
涂, tu, 12054610770854
汤, tang, 12051655354455
恨, hen, 12040034511366
浴, yu, 12025189562633
匪, fei, 12024370804023
如, ru, 12021755338642
浓, nong, 12009277754184
撇, pie, 11981861832203
竹, zhu, 11981805181866
吼, hou, 11980239594621
凶, xiong, 11973285000172
污, wu, 11969153793716
帽, mao, 11967096713385
碗, wan, 11966889974919
性, xing, 11959795764134
吵, chao, 11957657603561
仙, xian, 11952069690527
惩, cheng, 11951532846047
刑, xing, 11950304843010
拨, bo, 11944216865130
擅, shan, 11940430128687
响, xiang, 11938519059474
荐, jian, 11934953894581
狈, bei, 11933364345195
陋, lou, 11929925254915
塌, ta, 11929553269141
籍, ji, 11923306845816
外, wai, 11923269634564
庸, yong, 11922706469861
墨, mo, 11891168619975
淡, dan, 11886759856702
浸, jin, 11885166720008
于, yu, 11871303880076
式, shi, 11867117986816
柄, bing, 11866400594326
厮, si, 11866264521892
粮, liang, 11865850500298
柱, zhu, 11858881783156
觉, jiao, 11854463125153
坛, tan, 11852106971537
喉, hou, 11852070772098
赌, du, 11851373738764
印, yin, 11851246137400
棵, ke, 11844484579177
面, mian, 11837497785237
辩, bian, 11833280987192
雪, xue, 11828690170408
身, shen, 11827493476089
慢, man, 11822252574214
洒, sa, 11815195689742
稳, wen, 11812613455581
愣, leng, 11811106714873
狐, hu, 11797607025342
超, chao, 11796675818978
尖, jian, 11792260524405
玛, ma, 11790322650766
长, zhang, 11785844647687
窜, cuan, 11784362910238
得, dei, 11782614804247
生, sheng, 11780099617579
古, gu, 11779249235901
锁, suo, 11769842461481
刹, cha, 11766340233969
掀, xian, 11765714725564
老, lao, 11763395338787
约, yue, 11762671574948
巾, jin, 11760227451207
瓶, ping, 11760138597022
州, zhou, 11752814068496
寒, han, 11752280550804
惠, hui, 11745175861764
箱, xiang, 11742888030186
跌, die, 11739528494307
处, chu, 11723781228055
掠, lve, 11717856311587
谅, liang, 11717623884070
玄, xuan, 11716806292033
壮, zhuang, 11716208644324
闷, men, 11715430133208
赛, sai, 11715128706463
亲, qin, 11714126323578
申, shen, 11712413554401
饶, rao, 11711201465077
台, tai, 11706247752332
役, yi, 11705339523851
任, ren, 11697117186654
俩, lia, 11695887935198
厚, hou, 11691949043130
周, zhou, 11682217517431
隔, ge, 11677458227944
佛, fo, 11668388759440
诸, zhu, 11667333622701
善, shan, 11662110384131
膝, xi, 11655760396614
南, nan, 11651620907980
鞋, xie, 11651157134169
盘, pan, 11648638512253
曲, qu, 11647117891883
霸, ba, 11643954186498
劫, jie, 11635470894396
透, tou, 11634521384398
疏, shu, 11629778255534
哄, hong, 11627766169302
纯, chun, 11626267057495
迟, chi, 11625079826743
病, bing, 11621979044576
羞, xiu, 11619520729573
好, hao, 11616357017604
猛, meng, 11615934408074
痴, chi, 11613496710339
伪, wei, 11606772368167
伐, fa, 11601149756391
贸, mao, 11599225281642
锦, jin, 11597361945233
君, jun, 11587084007594
咯, ge, 11581752585992
捞, lao, 11577999266379
嫁, jia, 11574438075971
册, ce, 11571592518676
劈, pi, 11563372491691
狭, xia, 11560645901953
瞄, miao, 11559738506767
贵, gui, 11546424290711
罚, fa, 11543496164539
窃, qie, 11540590611088
狡, jiao, 11535115716625
均, jun, 11528810526728
雷, lei, 11525142290458
驰, chi, 11524042912797
屁, pi, 11522383230689
签, qian, 11516456223485
攀, pan, 11510740936408
碎, sui, 11507795129134
衍, yan, 11506420594334
轮, lun, 11505995323268
媒, mei, 11504917074023
遵, zun, 11500887753573
趋, qu, 11488750734915
综, zong, 11484825450487
唉, ai, 11482159015812
赖, lai, 11476044519406
仗, zhang, 11468523941234
淋, lin, 11466108794181
别, bie, 11464939324987
套, tao, 11462789586903
遥, yao, 11459400115769
佳, jia, 11457731897669
刘, liu, 11448137411429
赔, pei, 11440053421864
蹭, ceng, 11439274017350
下, xia, 11437529075295
十, shi, 11437407319127
拳, quan, 11436695239903
厢, xiang, 11431610800827
削, xue, 11425616793979
骇, hai, 11423984202274
抄, chao, 11423841262977
蛮, man, 11422094606911
轻, qing, 11420504001666
弱, ruo, 11417204780909
揭, jie, 11414616975938
低, di, 11412214416149
裁, cai, 11409380674855
奴, nu, 11407396711291
盼, pan, 11390522293490
来, lai, 11385830930285
骤, zhou, 11379070203959
长, chang, 11367915842160
渊, yuan, 11366667061442
铃, ling, 11363366599992
裤, ku, 11357389294107
堆, dui, 11356943258545
循, xun, 11356793907632
督, du, 11350093717771
泡, pao, 11348943238228
刮, gua, 11346008344208
花, hua, 11340537641661
盒, he, 11337629998379
偿, chang, 11320984397020
恒, heng, 11319941943047
竭, jie, 11318296168173
旅, lv, 11314774980324
诗, shi, 11314366505311
堵, du, 11314258578462
之, zhi, 11309897809784
列, lie, 11308951004947
滞, zhi, 11308446537649
蹦, beng, 11303265487407
乖, guai, 11303192043210
愕, e, 11302242773321
朝, chao, 11300572525727
谱, pu, 11297126754197
的, di, 11291744574629
右, you, 11291256143636
噩, e, 11287728811999
悬, xuan, 11286330701624
渴, ke, 11285480747460
桑, sang, 11285178540554
死, si, 11278632652939
炉, lu, 11276795716228
准, zhun, 11275953359324
洪, hong, 11275055881636
漏, lou, 11271202654810
盆, pen, 11270907497887
筹, chou, 11267968220458
小, xiao, 11267590289467
狂, kuang, 11264609858147
枯, ku, 11264220968298
串, chuan, 11251803050281
贪, tan, 11251762441500
困, kun, 11243298552928
哗, hua, 11243255524514
传, zhuan, 11239726871630
够, gou, 11239128123443
卡, ka, 11238165851507
悍, han, 11237081602502
溢, yi, 11236176396813
满, man, 11235667533044
非, fei, 11230507757511
晕, yun, 11226241891408
广, guang, 11219935338992
瘦, shou, 11211044741220
紧, jin, 11203547158064
迁, qian, 11201598907242
细, xi, 11199734542960
亏, kui, 11196579087585
热, re, 11194822719075
轰, hong, 11191932965111
步, bu, 11189740075682
账, zhang, 11188564938968
娇, jiao, 11186846480512
邪, xie, 11185037019250
恳, ken, 11179064392569
角, jiao, 11169515191045
乱, luan, 11162297295206
何, he, 11157974786172
辣, la, 11152685555574
乃, nai, 11147458202740
链, lian, 11145831733916
活, huo, 11144669704838
慌, huang, 11141258694099
坏, huai, 11139801189769
拐, guai, 11131528045187
篇, pian, 11128253905215
红, hong, 11125243778607
尊, zun, 11124428761457
坠, zhui, 11119989036768
哮, xiao, 11111366651477
竖, shu, 11107469175242
照, zhao, 11103422105805
逗, dou, 11102946347422
售, shou, 11090076829970
琴, qin, 11089531406190
蒂, di, 11087850572165
胃, wei, 11087787079397
重, zhong, 11075458084869
款, kuan, 11074983787824
整, zheng, 11074884481766
惮, dan, 11070391830179
叮, ding, 11069794031439
绿, lv, 11064758699167
凤, feng, 11059201131385
肠, chang, 11058424113157
寡, gua, 11056017545025
滑, hua, 11043788456126
妒, du, 11029949649509
翅, chi, 11024642770570
摄, she, 11021415253564
廊, lang, 11018647073040
像, xiang, 11016496660110
卷, juan, 11012789631760
羽, yu, 11009401161324
黑, hei, 11009204187853
艾, ai, 10991150684847
铁, tie, 10987240976199
绳, sheng, 10986973697938
直, zhi, 10984850155856
田, tian, 10973224043129
铜, tong, 10973102094520
敛, lian, 10969958405205
哨, shao, 10969116128281
寸, cun, 10968995673028
磕, ke, 10961796829652
叶, ye, 10955861379715
觑, qu, 10955661725482
硕, shuo, 10954730600102
胎, tai, 10947361629217
丛, cong, 10942547708307
咒, zhou, 10940998074505
堡, bao, 10940457291305
宴, yan, 10935979831355
冠, guan, 10931271783856
豆, dou, 10928886417263
笨, ben, 10926955322186
光, guang, 10925193883240
盗, dao, 10922186649986
挪, nuo, 10915839813888
坑, keng, 10912608338058
林, lin, 10906214536739
强, qiang, 10902089568609
错, cuo, 10902055632343
怒, nu, 10898942469729
腔, qiang, 10897028023001
兔, tu, 10896537038294
档, dang, 10890062852095
毒, du, 10888858265558
邻, lin, 10887564869453
苦, ku, 10883550361654
嚷, rang, 10881915728685
凯, kai, 10881106412700
加, jia, 10879995090552
蠢, chun, 10878542620558
狞, ning, 10867635094568
包, bao, 10859660999270
吊, diao, 10858903396832
誓, shi, 10854980333041
扇, shan, 10853396040164
近, jin, 10852360486366
香, xiang, 10846735242632
关, guan, 10842413037199
愁, chou, 10839188938085
旷, kuang, 10834406978612
驶, shi, 10824182057083
娃, wa, 10823176751986
顽, wan, 10819345148562
溜, liu, 10817439843270
暇, xia, 10811686939320
飞, fei, 10810045556753
痒, yang, 10804762760749
祭, ji, 10803975339432
夷, yi, 10803273287893
葬, zang, 10786336273757
干, gan, 10785322420708
紫, zi, 10780745636130
脏, zang, 10780486419655
侧, ce, 10775394224262
似, shi, 10766540865621
宠, chong, 10759784799309
硬, ying, 10758984939110
僵, jiang, 10758001402375
沫, mo, 10752493451485
浅, qian, 10750450377300
宽, kuan, 10749675406815
沦, lun, 10744639192406
甜, tian, 10741249819428
愚, yu, 10740486512098
对, dui, 10734334595546
玻, bo, 10733392164203
盛, sheng, 10730748626494
绰, chuo, 10728666695032
杆, gan, 10727612625502
膛, tang, 10727096954633
棍, gun, 10720777236790
遣, qian, 10717909668669
桃, tao, 10712217982584
姆, mu, 10709273722080
宅, zhai, 10706336030414
帘, lian, 10700113418217
赴, fu, 10690402638577
偏, pian, 10686233647662
啸, xiao, 10679623433514
咆, pao, 10678902291010
正, zheng, 10678278630086
得, de, 10659023025800
煌, huang, 10655930254252
订, ding, 10654223255057
的, de, 10648096720353
腥, xing, 10647493064960
大, da, 10646070882242
鼎, ding, 10642513397180
埃, ai, 10640403459397
酬, chou, 10632516726554
勒, lei, 10624633658603
叠, die, 10616592469312
塔, ta, 10612764173188
季, ji, 10608236089879
谎, huang, 10606400875765
蜂, feng, 10600022870506
傅, fu, 10592729149170
裸, luo, 10590977188939
逢, feng, 10587346802254
圆, yuan, 10586766468201
浆, jiang, 10580812312285
分, fen, 10565126760498
戚, qi, 10563821417606
深, shen, 10562354043730
软, ruan, 10561541095450
裙, qun, 10561303094774
饿, e, 10545149736881
澜, lan, 10544364186968
衬, chen, 10543600769292
爸, ba, 10541647172033
方, fang, 10541348429603
栋, dong, 10541063830583
傻, sha, 10539221408200
搅, jiao, 10518511573036
琐, suo, 10518214987854
给, gei, 10513473095788
疯, feng, 10512786678010
篷, peng, 10505125053883
假, jia, 10504242711435
燥, zao, 10500126409380
苏, su, 10496265899805
兆, zhao, 10493061198660
通, tong, 10490985026529
粗, cu, 10490114597589
足, zu, 10475929819998
灿, can, 10471083603285
后, hou, 10470049208839
仆, pu, 10461675059320
醉, zui, 10456401679873
喧, xuan, 10450830356019
颈, jing, 10446314170384
若, ruo, 10444372946772
迪, di, 10443574707490
暗, an, 10440811514694
顶, ding, 10437404060910
版, ban, 10432973310636
溅, jian, 10431252563601
拘, ju, 10410265324091
梁, liang, 10405712109321
空, kong, 10404628981011
掐, qia, 10399771238042
摧, cui, 10397809929335
币, bi, 10395603155362
弯, wan, 10394230167152
闲, xian, 10381336149684
颊, jia, 10378234332769
栏, lan, 10375986131507
祈, qi, 10374136038627
剥, bo, 10361103493879
怪, guai, 10352534684810
芳, fang, 10350918096248
莲, lian, 10345263142639
巷, xiang, 10342932397664
屠, tu, 10335205349816
暖, nuan, 10330215042617
嫉, ji, 10325528248428
泼, po, 10323819072826
舔, tian, 10321632433388
鞭, bian, 10318860577706
霍, huo, 10312438788871
苗, miao, 10307867169239
痛, tong, 10307595129290
秋, qiu, 10296457866861
蒙, meng, 10295820557979
荷, he, 10292298458652
慑, she, 10290951996504
饱, bao, 10290531999508
地, di, 10290435321337
宰, zai, 10289503512444
牛, niu, 10283760582589
金, jin, 10283102714053
敞, chang, 10277623810236
嗽, sou, 10267380032598
祝, zhu, 10264858139509
湿, shi, 10258811038151
轩, xuan, 10253625475736
亦, yi, 10243415040563
蕴, yun, 10241075801574
搓, cuo, 10223284239700
捅, tong, 10218663971750
穷, qiong, 10212901284688
渠, qu, 10212840971749
怠, dai, 10199316142747
本, ben, 10196691485065
蓝, lan, 10191693250765
揽, lan, 10178632896926
冷, leng, 10174881008190
寞, mo, 10174819204142
少, shao, 10164739200400
魁, kui, 10161391258295
侃, kan, 10160438999672
逆, ni, 10145955128247
勒, le, 10139091759762
同, tong, 10134090859337
蜜, mi, 10122597897872
津, jin, 10116019723878
棋, qi, 10110357857082
呜, wu, 10108179170419
肺, fei, 10098477954203
凉, liang, 10098101311161
疚, jiu, 10097090720720
蓄, xu, 10086942696509
遍, bian, 10082307166689
帅, shuai, 10082039584403
拱, gong, 10081609459269
麦, mai, 10079801689968
云, yun, 10074810759526
酸, suan, 10074388255233
坡, po, 10069600471791
栽, zai, 10059122795490
锅, guo, 10057395853095
涯, ya, 10050503000645
奸, jian, 10048717391996
猴, hou, 10045273899199
清, qing, 10044592110966
烂, lan, 10042813741882
媚, mei, 10035944246262
衅, xin, 10031520503159
惚, hu, 10029157739782
冻, dong, 10028651477174
泣, qi, 10019932186010
陈, chen, 10018015340682
览, lan, 10010662921906
咽, yan, 9996937436529
踹, chuai, 9994094129552
逊, xun, 9986360556692
纱, sha, 9980644405216
稚, zhi, 9976409419176
锻, duan, 9972295605441
垫, dian, 9969792614158
卸, xie, 9967683381111
僻, pi, 9965058997461
钉, ding, 9956627602139
昧, mei, 9955113711122
嘶, si, 9953922325349
搂, lou, 9950786097179
北, bei, 9950087446391
涛, tao, 9948942718027
衫, shan, 9947714188982
押, ya, 9944842658769
储, chu, 9944686318307
票, piao, 9940626739245
歪, wai, 9932332885911
数, shu, 9931967157201
裕, yu, 9925724200530
革, ge, 9922243941862
前, qian, 9917876799668
明, ming, 9909463378513
刃, ren, 9906616450467
缚, fu, 9896701329661
绷, beng, 9895921912299
炎, yan, 9890377939114
狠, hen, 9885544922312
履, lv, 9879781704841
渡, du, 9876124616598
霆, ting, 9861465817747
熊, xiong, 9861321795308
睹, du, 9860846383484
臣, chen, 9858833349144
窝, wo, 9857829703917
兀, wu, 9843219280989
噗, pu, 9834705287170
娜, na, 9825350925561
谢, xie, 9822907725849
抿, min, 9800244373447
茂, mao, 9774746608055
怯, qie, 9762652954065
衰, shuai, 9758239625355
斜, xie, 9756903356007
高, gao, 9739042050177
贤, xian, 9736664566659
啥, sha, 9720522922574
